mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.0005013942718505859,0.0005013942718505859,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005015134811401367,0.0005015134811401367,0.0,0.0,0.1,"{0: 1, 1: 8}",1,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.8947368421052632,0.9407894736842105,0.046052631578947345,249
0.0005152225494384766,0.0005152225494384766,0.0,0.0,0.1,"{0: 1, 1: 8}",10,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 8}",10,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.00048804283142089844,0.00048804283142089844,0.1,"{0: 1, 1: 8}",10,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",10,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",10,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",10,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005015134811401367,0.0005015134811401367,0.0,0.0,0.1,"{0: 1, 1: 8}",10,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",10,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 10, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.8947368421052632,0.9407894736842105,0.046052631578947345,249
0.0005013942718505859,0.0005013942718505859,0.0,0.0,0.1,"{0: 1, 1: 8}",100,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",100,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 8}",100,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 8}",100,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005015134811401367,0.0005015134811401367,0.1,"{0: 1, 1: 8}",100,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 8}",100,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.00048804283142089844,0.00048804283142089844,0.0,0.0,0.1,"{0: 1, 1: 8}",100,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.8947368421052632,0.9407894736842105,0.046052631578947345,249
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 8}",100,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 8}, 'coef0': 100, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9736842105263158,0.8947368421052632,0.9342105263157895,0.03947368421052633,308
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 10}",0,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005015134811401367,0.0005015134811401367,0.0,0.0,0.1,"{0: 1, 1: 10}",0,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 10}",0,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005013942718505859,0.0005013942718505859,0.1,"{0: 1, 1: 10}",0,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 10}",0,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0005012750625610352,0.0005012750625610352,0.1,"{0: 1, 1: 10}",0,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 10}",0,2,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0,0.0,0.0,0.0,0.1,"{0: 1, 1: 10}",0,2,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.9868421052631579,0.8947368421052632,0.9407894736842105,0.046052631578947345,249
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 10}",0.1,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
0.0005012750625610352,0.0005012750625610352,0.0,0.0,0.1,"{0: 1, 1: 10}",0.1,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 10}, 'coef0': 0.1, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.9868421052631579,0.9868421052631579,0.9868421052631579,0.0,1
