mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0014034271240234374,0.0004916536483694366,0.000200653076171875,0.00040130615234375007,0.1,balanced,100,2,0.01,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.5324815352346536,0.4903305946369197,0.16205093088804104,0.0,0.2369726121519229,0.23213835833571378,78
0.0028076648712158205,0.0018380221126460912,0.0006013393402099609,0.0004909919860675673,0.1,balanced,100,2,0.1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.3350620143801374,0.5731587176408379,0.09999999999999994,0.0,0.20164414640419506,0.2224750144141058,163
0.004612064361572266,0.00477081391872442,0.00040121078491210936,0.0004913809437128759,0.1,balanced,100,2,1,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.0,0.3350620143801374,0.637535577754862,0.0,0.0,0.19451951842699988,0.2567212305744663,180
0.012032127380371094,0.005636656062559331,0.0004010200500488281,0.0004911473422112931,0.1,balanced,100,2,10,poly,"{'C': 0.1, 'class_weight': 'balanced', 'coef0': 100, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",0.0,0.5262096774193549,0.5731587176408379,0.043355498476206074,0.0,0.22854477870727977,0.26310593307403546,104
0.0008021831512451172,0.00040109167128476016,0.00020051002502441406,0.0004010200500488281,0.1,"{0: 1, 1: 1}",0,1,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 1, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0010025501251220703,2.132480599880018e-07,0.00040121078491210936,0.0004913808743042954,0.1,"{0: 1, 1: 1}",0,1,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 1, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0008023262023925781,0.00040116351211601166,0.0,0.0,0.1,"{0: 1, 1: 1}",0,1,1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 1, 'gamma': 1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0004009723663330078,0.0004910888550235889,0.00040111541748046877,0.0004912640735369966,0.1,"{0: 1, 1: 1}",0,1,10,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 1, 'gamma': 10, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.22086305214969315,0.04417261042993863,0.08834522085987725,429
0.0008023262023925781,0.0004011632287231446,0.00020046234130859374,0.0004009246826171875,0.1,"{0: 1, 1: 1}",0,2,0.01,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
0.0008020877838134765,0.00040104395923259024,0.0004009723663330078,0.0004910889013234923,0.1,"{0: 1, 1: 1}",0,2,0.1,poly,"{'C': 0.1, 'class_weight': {0: 1, 1: 1}, 'coef0': 0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,531
